,ID,Name,Formula,Fluxes,RedCosts,Sensi,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
10.0,DM_fald,Formaldehyde Demand,fald[cA] --> ,0.0,0.0,0.0,0.0008548801046773973,4.006533537443908e-10,-0.0013681319573325813,0.011016140804482029,-0.0003037271238356682,0.010640305157926274,-0.009753267135306479,0.0014293560835861169,0.0005027010693880184,-7.925134784694749e-08,-0.0013681319573325813,-0.00041948807514839736,-0.0014014550053270945,-0.0006418268751216997,-0.009737785182318104,0.002005737241486193,0.0009152558029359172,3.025024478708102e-10,-0.0013681319573332215,-0.0017527527772689395,-0.00036835267269119936,-0.001721704452773069,-0.008706604175783755,0.0013880475897573225,0.0006444302208647005,-6.301307206460882e-08,-0.0013681319573332215,-0.0014811175923796589,-0.0010992239455098758,-0.0014066499076029664,-0.00860110044006159,0.0014536976094933827
11.0,DM_for,Formate Demand,for[cA] --> ,0.0,-3.0581132075471986,1.5290566037735993,0.0008141600394579062,2.2506601897993367e-10,-0.0013681319573325813,0.00393741679720845,-0.0003899145395988356,0.0030461025245919213,-0.009770252443804731,0.0014243341114232731,0.0005027010693880184,-4.381707314207588e-08,-0.0013681319573325813,-0.0004505401328762157,-0.0014014550053270945,-0.0007258293610666435,-0.009754580844287779,0.0019992039868757558,0.0008831317329846502,1.7462118130339694e-10,-0.0013681319573332215,-0.0013554314691177395,-0.0004189019222206283,-0.0013850657962595095,-0.008721666462434078,0.0013878621974459484,0.0006444302208647005,-3.483702062933559e-08,-0.0013681319573332215,-0.0014667260797301773,-0.0010992239455098758,-0.001348086298738965,-0.008615612270024681,0.001452778033650442
12.0,DM_pheme(c),DM_pheme(c),pheme[cA] --> ,0.0,-376.74981132075874,188.37490566037937,0.0009363236832499123,7.388639164411047e-10,-0.0013681319573325813,-4.478479400768279e-06,-0.00013552291388299397,0.0002712189523685484,-0.00973481750783042,0.0014117425688617961,0.0005027010693880184,-1.5044241367052172e-07,-0.0013681319573325813,-0.0004065363391097291,-0.0014014550053270945,-0.0004744454916180499,-0.009719169313240657,0.001985713216664405,0.000867069966241363,5.467709265682283e-10,-0.0013681319573332215,-0.0014442299324549563,-0.0004520446676255765,-0.001529834019973041,-0.008690655611732236,0.0013859594810007373,0.0006444302208647005,-1.1962730677031901e-07,-0.0013681319573332215,-0.0014860057790895163,-0.0010992239455098758,-0.0014149768421671213,-0.008585013864941343,0.0014508873313822505
13.0,DM_q10(m),DM_q10(m),q10[mA] --> ,0.0,2.293584905660405,-1.1467924528302025,0.0019547565349286294,6.718658641751824e-05,0.001018460879545051,0.019547675979039555,0.0005829287207882113,0.02245531569344748,-0.0010740971479438694,5.8859633084622215e-05,0.0007467581594365647,-0.00048325000332919365,-0.0013681319573325813,-0.0003576405881085658,-0.0004970099500437021,-0.0004077190846803469,-0.0011293555106926766,0.0015870835432037936,0.0015525310133592846,4.506696035449086e-06,-0.0013681319573332215,-0.0011444347920600562,0.000338249057845143,-0.0011997273933344204,-0.0011385438425191795,0.0013164234552512054,0.0009474118937097967,-0.00038596487532999504,-0.0013681319573332215,-0.0014861095389833725,-0.0003076056539701528,-0.0013979943565752425,-0.0011610124721443394,0.0013949829173103125
14.0,DM_thf(c),thf demand,thf[cA] --> ,0.0,278.23283018868204,-139.11641509434102,0.0009363236832499123,2.1223889074618278e-09,-0.0013681319573325813,0.00011808433890708809,-0.00013552291388299397,-0.00029282693137446734,-0.0055714637331777395,0.0010956685641344804,0.0005027010693880184,-5.055221740759191e-07,-0.0013681319573325813,-0.00046058740740439786,-0.0014014550053270945,-0.0005903570010365564,-0.0055761895292078655,0.0017340679916224711,0.0009313181061520211,1.1811427545860613e-09,-0.0013681319573332215,-0.001981817038948208,-0.00033520800456889087,-0.0020004313835333474,-0.005048374926569347,0.0013417424820909884,0.0006444302208647005,-4.0218126928571307e-07,-0.0013681319573332215,-0.0015849794738927042,-0.0010992239455098758,-0.0015835858907237313,-0.005004737273320624,0.0014156118988616088
15.0,EX_3aib(e),L-3-Amino-isobutanoate exchange,3aib[e] --> ,0.0,-42.500000000000384,21.250000000000192,0.0005861489112949567,8.98721305645555e-13,-0.0013681319573325813,-0.002678197219183393,-0.0010162163393323436,-0.0026758556070644386,-0.011161871694061878,0.002414843503634149,0.00044138668189427547,-1.7232096088147338e-10,-0.0013681319573325813,-0.002661544394283529,-0.0017958334463813784,-0.0026754203314419693,-0.011122848536521152,0.0024065692152848844,0.0006957555798678316,7.150047956516667e-13,-0.0013681319573332215,-0.001382889892194023,-0.0009038113413289016,-0.0014484627650038176,-0.0099377324479562,0.0015182076564750912,0.0005558039946142946,-1.3699709717034344e-10,-0.0013681319573332215,-0.0015222361817721828,-0.001495199811404504,-0.0016010460781893747,-0.009799048245008804,0.0015144501066735798
16.0,EX_4abut(e),4-Aminobutanoate exchange,4abut[e] --> ,0.0,-42.500000000000334,21.250000000000167,0.0013843455675700345,1.5951505090457569e-07,-0.0013681319573325813,3.6705756295290705e-05,0.00035429097252482597,0.0005223771344787728,-0.0049054029947798545,0.0010706297277416356,0.0009871763612317877,-1.133242512881091e-05,-0.0013681319573325813,-0.00021459089498513984,-4.500140935138381e-05,0.00023619678041758024,-0.004909202403540333,0.0016155608724007435,0.0015525310133592846,9.332447401552858e-07,-0.0013681319573332215,-0.0009112300059536695,0.000338249057845143,-0.0009066387495666467,-0.004462638364458204,0.0013236702852601249,0.001156151711700655,-8.789642571200054e-06,-0.0013681319573332215,-0.0012305523025097347,-1.421396101995973e-05,-0.001231275514954106,-0.004428254758574033,0.001398937396742642
17.0,EX_ac(e),Acetate exchange,ac[e] --> ,0.0,-20.736981132075613,10.368490566037806,0.0013843455675700345,1.5949704268032215e-07,-0.0013681319573325813,3.673375907157968e-05,0.00035429097252482597,0.0005224747183626533,-0.004905762178300005,0.001069631052767962,0.0009871763612317877,-1.1330422277721408e-05,-0.0013681319573325813,-0.00021459089498513984,-4.500140935138381e-05,0.00023619678041758024,-0.004909560466486637,0.001614773116627911,0.0015525310133592846,9.330679445338995e-07,-0.0013681319573332215,-0.0009112194975716588,0.000338249057845143,-0.0009064866871397023,-0.004462942264236059,0.00132348414862087,0.001156151711700655,-8.788122745507004e-06,-0.0013681319573332215,-0.0012305523025097347,-1.421396101995973e-05,-0.001231275514954106,-0.004428564138339681,0.001398826604494772
18.0,EX_acac(e),Acetoacetate exchange,acac[e] --> ,0.0,-39.94490566037763,19.972452830188814,0.0013843455675700345,1.5985512093369372e-07,-0.0013681319573325813,3.423814766629802e-05,0.00035429097252482597,0.0005197077653616331,-0.004905251905117444,0.0010697521081672826,0.0009871763612317877,-1.1348795322593166e-05,-0.0013681319573325813,-0.00021459089498513984,-4.500140935138381e-05,0.00023619678041758024,-0.004909060840572948,0.001615024803949557,0.0015525310133592846,9.373816180324232e-07,-0.0013681319573332215,-0.0009757338731696665,0.000338249057845143,-0.0009659264396920637,-0.004462465126010829,0.0013233733803129342,0.001156151711700655,-8.802283275339219e-06,-0.0013681319573332215,-0.0012305523025097347,-1.421396101995973e-05,-0.001231275514954106,-0.004428132216127681,0.0013988616039725267
19.0,EX_acald(e),Acetaldehyde exchange,acald[e] --> ,0.0,-28.17735849056622,14.08867924528311,0.0009363236832499123,1.473583720559713e-09,-0.0013681319573325813,-0.0002294390782900822,-0.0001225934535581992,-9.742615657868484e-05,-0.0055848332964164825,0.0011503293624114846,0.0006008095098790963,-2.700810458515601e-07,-0.0013681319573325813,-0.00037130409212372215,-0.0009491611185110988,-0.0005651760147938738,-0.005584813438028989,0.0016675039929486945,0.0011508541747605177,2.275347397769713e-09,-0.0013681319573332215,-0.0009259203624971145,-3.2912592848888944e-06,-0.0009807145043921161,-0.0050567556990731115,0.0013336132396762539,0.0007669045117849738,-2.1453140553554398e-07,-0.0013681319573332215,-0.0015430159996611293,-0.0007033592475659749,-0.0015143247939321224,-0.005012166409021339,0.0014061900308231453
20.0,EX_ala-B(e),beta-Alanine exchange,ala-B[e] --> ,0.0,-29.166666666666927,14.583333333333464,0.0013843455675700345,1.7027556742076322e-07,-0.0013681319573325813,-0.0006976317576435204,0.00035429097252482597,-0.00039193821287466813,-0.004896468049621467,0.0010672203807454534,0.0007467581594365647,-1.2349396731545715e-05,-0.0013681319573325813,-0.00036852183104671746,-0.0004970099500437021,-0.0004399125367838178,-0.004900771782787917,0.001623085427991976,0.001713233067924633,1.2897215237694995e-06,-0.0013681319573332215,-0.0012197521539768685,0.0004437111263308296,-0.0011937482752529547,-0.00445388233274254,0.0013198768147705481,0.0009474118937097967,-9.64632395897072e-06,-0.0013681319573332215,-0.0014809689540946007,-0.0003076056539701528,-0.0013893337583512964,-0.004420961126811135,0.0013999706724059516
21.0,EX_arg-L(e),L-Arginine exchange,arg-L[e] --> ,0.0,0.0,0.0,0.0009770471967328724,2.442148534725468e-09,-0.0013681319573325813,-0.002566229349354265,-6.200060878926408e-05,-0.002545495565335181,-0.0031221867017647174,0.0013070991324980509,0.000617979172923166,-5.586978590892413e-07,-0.0013681319573325813,-0.0015330351025951866,-0.0008911302228493172,-0.002307943965406301,-0.0031315056526914358,0.0017309776045219968,0.0010973057117347476,2.650487221880588e-09,-0.0013681319573332215,-0.001105670551709387,-7.564927863854166e-05,-0.0011515979712253554,-0.00290407539521057,0.0013637638193903705,0.0007669045117849738,-4.4421518536455233e-07,-0.0013681319573332215,-0.0015148473011716158,-0.0007033592475659749,-0.0015361075162911178,-0.0028920256757144804,0.001416322492230424
22.0,EX_asn-L(e),L-Asparagine exchange,asn-L[e] --> ,0.0,0.0,0.0,0.0009363236832499123,1.8690870860877962e-09,-0.0013681319573325813,-0.0005198660007110034,-0.0001225934535581992,-0.0005348504584256215,-0.005183666944431785,0.0012356827876009774,0.0008154449861140778,-3.357624345249121e-07,-0.0013681319573325813,-0.0019334395046206648,-0.0003690098289538225,-0.0019132959896121648,-0.0051779243327802526,0.001559829390320233,0.0011776291516252893,3.4798932671124704e-09,-0.0013681319573332215,-0.0012902855850946539,2.984328066348061e-05,-0.001229180673110301,-0.004705752424468575,0.0013451839386239,0.0010545988385563703,-2.644897161126563e-07,-0.0013681319573332215,-0.0005600448088723579,-0.00016050150493358338,-0.0008002327225277961,-0.004660298962154327,0.0013904015846026199
23.0,EX_bhb(e),(R)-3-Hydroxybutanoate transport via H+ symport,bhb[e] --> ,0.0,-43.767547169811635,21.883773584905818,0.0013843455675700345,1.5949704268032215e-07,-0.0013681319573325813,3.673375907157968e-05,0.00035429097252482597,0.0005224747183626533,-0.004905762178276699,0.001069631052767962,0.0009871763612317877,-1.1330422277080728e-05,-0.0013681319573325813,-0.00021459089498513984,-4.500140935138381e-05,0.00023619678041758024,-0.0049095604664662045,0.0016147731166280715,0.0015525310133592846,9.33067944694071e-07,-0.0013681319573332215,-0.0009112194975716588,0.000338249057845143,-0.0009064866871397023,-0.0044629422642226465,0.0013234841486276033,0.001156151711700655,-8.788122744866322e-06,-0.0013681319573332215,-0.0012305523025097347,-1.421396101995973e-05,-0.001231275514954106,-0.0044285641383272276,0.001398826604495734
24.0,EX_btn(e),Biotin exchange,btn[e] --> ,0.0,5.032085859113522e-14,-2.516042929556761e-14,0.0013843455675700345,5.604182777091935e-07,-0.0013681319573325813,3.673375907157968e-05,0.00035429097252482597,0.0005224747183626533,-0.0024638942217522154,0.0010033320941645852,0.0009871763612317877,-3.0449200168075514e-05,-0.0013681319573325813,-0.00021459089498513984,-4.500140935138381e-05,0.00023619678041758024,-0.0024796367658667484,0.0015621545174145793,0.0015525310133592846,3.6705175528903777e-06,-0.0013681319573332215,-0.0009112194975716588,0.000338249057845143,-0.0009064866871397023,-0.0023264616779742845,0.0013143901794820784,0.001156151711700655,-2.3328862624744518e-05,-0.0013681319573332215,-0.0012305523025097347,-1.421396101995973e-05,-0.001231275514954106,-0.002328242822066041,0.001391448040054832
25.0,EX_co2(e),CO2 exchange,co2[e] <=> ,32.40780000000008,0.0,0.0,0.0009363236832499123,6.735244268674343e-10,-0.0013681319573325813,-0.001168917182987816,-0.0001225934535581992,-0.0010198121261159327,-0.0059002492573633075,0.0011941354466190998,0.0006008095098790963,-1.2807259928423648e-07,-0.0013681319573325813,-0.0006697123027153263,-0.0009491611185110988,-0.0011220589930042272,-0.005898754070757078,0.0017045296130999807,0.0011508541747605177,7.445389466668553e-10,-0.0013681319573332215,-0.0011246178888188066,-3.2912592848888944e-06,-0.0012666766603774019,-0.0053320447249248434,0.001338275021993542,0.0007669045117849738,-1.0178493079081596e-07,-0.0013681319573332215,-0.0017789676680599305,-0.0007033592475659749,-0.001878251586859355,-0.005283433007807009,0.0014112056813297804
26.0,EX_crn(e),L-Carnitine exchange,crn[e] --> ,0.0,32.50000000000031,-16.250000000000156,0.0005698637809889664,2.605346775555025e-12,-0.0013681319573325813,-0.0014642323997837256,-0.0010897833752033428,-0.0013099901347632386,-0.008631323494596107,0.0016870116399411075,0.00043218974852119856,-5.000337345439285e-10,-0.0013681319573325813,-0.0026951040541005325,-0.0018659160599656442,-0.0025489315893299684,-0.008611258801749962,0.0019786238327740725,0.0006269296351043286,2.0782229443514252e-12,-0.0013681319573332215,-0.0019830197230420775,-0.0011635338572010105,-0.0019928359770102744,-0.00772483284832946,0.0014210689526047255,0.0004980655943041038,-3.975285712508428e-10,-0.0013681319573332215,-0.0021096634677138315,-0.001843923159189503,-0.00209277907621069,-0.007628415893228914,0.0014528594990327224
27.0,EX_cyan(e),Hydrogen cyanide exchange,cyan[e] <=> ,0.0,0.0,0.0,0.0007082932484090206,5.3018310351486224e-12,-0.0013681319573325813,-0.0014263079727037475,-0.0006125736648226239,-0.001468133694572259,-0.01110876580680164,0.002384539799331098,0.0005027010693880184,-1.0170789450085128e-09,-0.0013681319573325813,-0.002601146018904145,-0.0014134727329790306,-0.0024638330152462547,-0.011070185261715349,0.0023867191200478807,0.0007064621330532642,4.2277221284159325e-12,-0.0013681319573332215,-0.0014442648632604835,-0.0008661750179773363,-0.0015298739826499364,-0.00989142805042042,0.0015147164584143119,0.0005558039946142946,-8.085807277131371e-10,-0.0013681319573332215,-0.0016789599687474998,-0.001495199811404504,-0.0017292935269353367,-0.009753599084165834,0.0015118696795757998
28.0,EX_cys-L(e),L-Cysteine exchange,cys-L[e] --> ,0.0,-29.50000000000024,14.75000000000012,0.0009363236832499123,3.6343008275469334e-09,-0.0013681319573325813,-0.0006243131671645032,-0.0001225934535581992,-0.0007717064025191496,-0.001318567687485911,0.00115075145216494,0.0007467581594365647,-6.361503447819318e-07,-0.0013681319573325813,-0.0003004056135977575,-0.0004970099500437021,-0.0003528771623578438,-0.0013345574408643807,0.0015567520940793908,0.0011508541747605177,8.191660206846292e-09,-0.0013681319573332215,-0.001345415954075657,-4.902413607070507e-06,-0.0013167596774364882,-0.0013243802041314025,0.0013352535702596026,0.0009474118937097967,-5.030841700276632e-07,-0.0013681319573332215,-0.0014877492895087805,-0.0003076056539701528,-0.0014098469499576967,-0.001338451742012347,0.0013909274749757047
30.0,EX_etoh(e),Ethanol exchange,etoh[e] --> ,0.0,-35.61773584905683,17.808867924528414,0.0009363236832499123,8.475287884786812e-10,-0.0013681319573325813,-8.744973390529432e-05,-0.0001225934535581992,0.0002607033033626356,-0.006146970662170125,0.0012179851154806936,0.0006008095098790963,-1.5801774579779273e-07,-0.0013681319573325813,-0.0003651735842777572,-0.0009491611185110988,-0.0004094897445351214,-0.0061429843006345405,0.0016935265531146575,0.0011508541747605177,1.0419412193533632e-09,-0.0013681319573332215,-0.0009602907453734823,-3.2912592848888944e-06,-0.0009926363004301797,-0.005548619960628665,0.0013431054870646517,0.0007669045117849738,-1.255598016433156e-07,-0.0013681319573332215,-0.0015440148571303127,-0.0007033592475659749,-0.0015171392345835668,-0.0054945689228639285,0.0014098300319030851
31.0,EX_fe2(e),Fe2+ exchange,fe2[e] <=> ,0.0,0.0,0.0,0.0009770471967328724,-1.6654454221047272e-10,-0.0013681319573325813,-0.002570350035488942,-6.200060878926408e-05,-0.0025501219518971447,-0.004001627345948699,0.001536187705926258,0.0010301123992738402,2.0707163859012832e-08,-0.0013681319573325813,-0.002569307930344533,1.3002152117605566e-05,-0.002545471154729741,-0.003989062988515554,0.001509060591219743,0.0010973057117347476,-5.140378339255031e-11,-0.0013681319573332215,-0.0011153487337707438,-7.564927863854166e-05,-0.0011630933283691945,-0.003673191115010839,0.0013935707264149384,0.001156151711700655,1.7624250059144658e-08,-0.0013681319573332215,-0.0011294449689568324,-1.421396101995973e-05,-0.0011684847942579687,-0.0036345905088264953,0.0013903333939803365
32.0,EX_glc(e),D-Glucose exchange,glc-D[e] <-- ,-5.4013,-0.0,0.0,0.0013843455675700345,1.671921889645548e-07,-0.0013681319573325813,1.1580240873077326e-05,0.00035429097252482597,0.0004892864814951937,-0.0016651188833776234,0.0010108752068308186,0.0009871763612317877,-1.1705284828179013e-05,-0.0013681319573325813,-0.0005636625006444644,-4.500140935138381e-05,-0.0003966993106574524,-0.0016774184610051648,0.001400899016126498,0.0015525310133592846,1.085869951951779e-06,-0.0013681319573332215,-0.0009070713258927476,0.000338249057845143,-0.0006584077975360594,-0.0016257330338878258,0.001306509989925079,0.0013254223872621075,-7.722732435213035e-06,-0.0013681319573332215,0.0330908276593859,0.00015107855815054048,0.028354948026013405,-0.001627481097620385,0.001339128314533702
33.0,EX_gln-L(e),L-Glutamine exchange,gln-L[e] --> ,0.0,0.0,0.0,0.0013843455675700345,1.7355018278060798e-07,-0.0013681319573325813,8.858168879834678e-06,0.00035429097252482597,0.0004643906767822634,-0.0016903274691090445,0.0010773978123650905,0.0009871763612317877,-1.2270454023565139e-05,-0.0013681319573325813,-0.0004190639611066786,-4.500140935138381e-05,-0.00017593481861529362,-0.0017065814448218994,0.0015460848736797664,0.0015525310133592846,1.0483952301496288e-06,-0.0013681319573332215,-0.0009923775205189392,0.000338249057845143,-0.0010736875264963934,-0.0016495082241805676,0.0013243286540150767,0.0011843621117997962,-9.461536106240957e-06,-0.0013681319573332215,-0.0012357431204782687,2.2038696927211374e-05,-0.0011119113320291266,-0.0016599901782415034,0.001389209608692142
34.0,EX_glu-L(e),L-Glutamate exchange,glu-L[e] --> ,0.0,0.0,0.0,0.0013843455675700345,5.828817255375794e-07,-0.0013681319573325813,-0.0004658349670772922,0.00035429097252482597,-0.00022357396810990035,-0.002459209551460245,0.001017260144789372,0.0009871763612317877,-3.2299069034606384e-05,-0.0013681319573325813,-0.00044277405022272637,-4.500140935138381e-05,-0.00018573782850448808,-0.0024746064739535256,0.0015646909041353275,0.001713233067924633,4.419274300248397e-06,-0.0013681319573332215,-0.001297915720992094,0.0004437111263308296,-0.0012688028894522682,-0.0023218356509404963,0.0013145079834207415,0.0011843621117997962,-2.4818726957990758e-05,-0.0013681319573332215,-0.0012728285948602127,2.2038696927211374e-05,-0.0011266355949841758,-0.0023238773294707547,0.0013917479362876824
